节点编号,路口横坐标,路口纵坐标
7887,12.455375,25.63713333
7888,11.6589,25.37143333
7889,11.612825,25.35606667
7890,12.48005,25.5873
7891,13.572375,25.94463333
7892,13.67955,25.9797
7893,22.694225,23.4998
7894,25.8434,11.89566667
7895,25.87755,11.91543333
7896,26.906675,10.21136667
7897,26.927125,10.16223333
7898,27.141575,8.621033333
7899,27.14655,7.953433333
7900,27.14015,7.446333333
7901,25.954825,11.95983333
7902,27.192675,12.76136667
7903,37.7407,37.68346667
7904,37.106225,37.24186667
7905,36.303625,36.6936
7906,34.780925,35.6686
7907,34.428775,35.42786667
7908,34.17685,35.25563333
7909,33.1421,34.6152
7910,33.073675,34.57976667
7911,30.984175,33.49316667
7912,29.817925,32.88183333
7913,18.824275,15.886
7914,18.859625,15.9263
7915,20.724825,17.97843333
7916,23.3897,22.37716667
7917,21.965225,24.6765
7918,41.688375,17.3977
7919,43.31115,17.3121
7920,28.185925,25.888
7921,28.035275,26.5243
7922,28.441425,27.2222
7923,31.68755,42.84473333
7924,34.355425,41.09116667
7925,34.3494,41.39983333
7926,34.33685,42.04913333
7927,34.320025,42.91923333
7928,36.033175,41.84183333
7929,36.035075,42.07446667
7930,36.034225,42.94643333
7931,36.033325,43.63513333
7932,35.732025,42.07316667
7933,33.35015,42.0535
7934,35.712325,42.94
7935,33.835425,42.91446667
7936,33.224125,42.9114
7937,33.829425,43.3753
7938,33.1687,43.37473333
7939,35.696475,43.6386
7940,35.2744,46.51966667
7941,35.56165,47.05573333
7942,35.56865,48.06023333
7943,35.411025,48.79986667
7944,36.280625,48.06796667
7945,35.0632,48.1551
7946,34.611225,48.15723333
7947,35.67755,49.91593333
7948,40.730725,47.10323333
7949,40.406575,47.09873333
7950,39.6792,47.093
7951,39.39485,47.09443333
7952,37.805775,47.08103333
7953,36.6171,47.06976667
7954,36.2946,47.06546667
7955,39.65475,48.63553333
7956,39.68885,46.394
7957,40.74235,46.40176667
7958,40.418125,46.3983
7959,39.403425,46.50436667
7960,38.543225,46.49216667
7961,38.231675,46.48946667
7962,37.8107,46.4855
7963,36.62975,46.47273333
7964,36.302925,46.4698
7965,41.282325,52.1542
7966,39.849225,52.0635
7967,39.5357,52.0635
7968,43.9822,52.45926667
7969,43.316575,51.1008
7970,43.45005,50.08606667
7971,45.74385,53.28666667
7972,44.281075,52.3172
7973,41.21675,53.53266667
7974,33.5597,49.18836667
7975,34.084975,50.05553333
7976,34.08705,50.11443333
7977,33.591475,33.85273333
7978,34.6596,34.58133333
7979,30.115425,32.3512
7980,30.296475,32.0283
7981,30.44715,32.53186667
7982,30.634,32.20476667
7983,31.2763,32.9742
7984,34.913325,34.75536667
7985,27.112425,6.657366667
7986,26.090325,8.402033333
7987,17.783125,18.26466667
7988,17.808275,18.28953333
7989,17.769575,18.33283333
7990,17.742725,18.3029
7991,10.53885,27.19056667
7992,10.487425,27.17916667
7993,7.005875,33.05996667
7994,6.948625,33.04936667
7995,6.9715,33.00283333
7996,7.031575,33.00996667
7997,9.45685,33.29806667
7998,7.501725,44.4382
7999,7.238625,43.03753333
8000,7.07235,42.18263333
8001,6.91465,41.39823333
8002,6.86915,41.17176667
8003,6.731325,40.4391
8004,6.421025,38.83563333
8005,6.196025,37.6006
8006,18.3848,17.30123333
8007,15.1055,21.31733333
8008,15.0082,21.42633333
8009,12.5733,24.1537
8010,12.53745,24.18606667
8011,11.691725,25.3218
8012,8.30115,30.70376667
8013,8.2758,30.73796667
8014,6.6104,33.95103333
8015,6.239175,35.4001
8016,6.197075,37.28836667
8017,6.2221,37.4651
8018,49.450625,66.39296667
8019,49.2066,67.6286
8020,49.8382,67.97676667
8021,50.4269,66.51253333
8022,50.492275,66.5266
8023,53.33095,67.46656667
8024,49.886775,68.00353333
8025,50.61815,68.36676667
8026,52.915975,82.3936
8027,50.1392,80.9202
8028,48.620125,80.0134
8029,48.133825,79.783
8030,46.7432,78.37543333
8031,46.40725,77.9829
8032,46.14985,77.6821
8033,44.072975,75.23946667
8034,44.024,75.182
8035,43.15025,74.0264
8036,36.6019,77.9208
8037,37.212875,77.1212
8038,37.744875,76.42493333
8039,39.921575,73.63263333
8040,38.799175,72.8376
8041,37.680525,72.09783333
8042,36.587525,71.335
8043,38.474,75.49206667
8044,36.0384,76.33156667
8045,35.33055,77.226
8046,26.07115,51.53343333
8047,26.3352,50.83926667
8048,20.758775,61.43343333
8049,20.956725,61.66636667
8050,21.221325,61.95026667
8051,20.8757,61.3411
8052,20.98005,61.25866667
8053,21.67045,60.71346667
8054,21.431875,61.7906
8055,23.031525,60.0841
8056,35.247975,49.911
8057,33.562925,48.65106667
8058,32.836875,48.64863333
8059,32.83275,49.15683333
8060,43.879575,80.49986667
8061,44.3083,80.58816667
8062,44.696725,80.662
8063,45.09625,80.4267
8064,45.3668,80.08973333
8065,46.106175,79.16886667
8066,46.3805,78.8272
8067,45.975275,78.5191
8068,45.69725,78.8642
8069,44.95935,79.78013333
8070,44.68565,80.1198
8071,44.4154,80.45523333
8072,45.66535,78.28346667
8073,45.384925,78.63153333
8074,44.649325,79.54453333
8075,44.373675,79.88663333
8076,44.101425,80.22453333
8077,54.03385,60.45643333
8078,70.671,65.18046667
8079,71.984375,65.17696667
8080,78.21645,65.3227
8081,68.7079,27.0838
8082,68.05595,27.07193333
8083,67.395,27.06003333
8084,71.8031,27.00796667
8085,75.8134,22.58926667
8086,66.887325,46.20593333
8087,60.594975,42.3039
8088,44.4694,48.72206667
8089,44.286275,48.34366667
8090,44.15625,47.7058
8091,43.98225,46.06366667
8092,44.510575,45.8784
8093,53.08635,43.8569
8094,60.5206,49.32243333
8095,60.252725,49.38723333
8096,60.0826,49.4464
8097,67.38285,55.44586667
8098,67.27775,55.44446667
8099,73.7033,41.18296667
8100,73.7077,40.8373
8101,33.01755,29.13343333
8102,33.13975,29.02973333
8103,34.56915,27.81656667
8104,48.007725,47.8956
8105,46.0849,48.90463333
8106,46.0197,49.13356667
8107,42.73695,49.98976667
8108,45.85105,48.5529
8109,42.7415,50.0524
8110,42.731,50.1144
8111,42.185425,50.11456667
8112,42.18065,49.98383333
8113,41.50905,50.0604
8114,38.871425,50.02433333
8115,41.513825,49.99083333
8116,30.325525,50.69873333
8117,46.038625,48.74363333
8118,45.161675,37.89303333
8119,72.76825,53.90123333
8120,71.801325,53.72233333
8121,54.678425,37.24493333
8122,18.78395,37.07633333
8123,44.197225,55.43733333
8124,18.85135,37.06776667
8125,63.141025,51.3105
8126,63.1345,51.1727
8127,18.892825,37.3016
8128,20.707925,41.66876667
8129,21.005525,41.91886667
8130,24.532025,45.32963333
8131,24.731425,45.89876667
8132,50.428875,17.0183
8133,50.425675,16.49863333
8134,50.425775,16.46533333
8135,50.4258,13.76633333
8136,50.424575,11.97986667
8137,50.43365,11.91896667
8138,50.446475,11.03203333
8139,21.5266,14.3691
8140,21.5224,14.30153333
8141,8.718325,33.12623333
8142,13.11445,26.01996667
8143,8.6376,33.30346667
8144,8.67145,33.30993333
8145,7.92025,36.2751
8146,8.752025,33.12903333
8147,31.0366,32.25886667
8148,59.852275,60.1347
8149,59.8957,60.17173333
8150,59.867125,59.58313333
8151,44.760475,38.29343333
8152,45.8383,37.2265
8153,28.133075,37.29336667
8154,27.613325,37.0817
8155,27.50995,37.04183333
8156,26.8991,36.80633333
8157,28.6969,38.0524
8158,25.194125,8.244566667
8159,25.565275,3.998266667
8160,26.01285,6.404
8161,25.9966,6.852333333
8162,25.4794,8.919766667
8163,25.7225,8.969933333
8164,26.4172,9.698766667
8165,25.479425,9.348066667
8166,25.94495,6.177033333
8167,25.801525,5.826066667
8168,24.906,5.037566667
8169,25.8207,5.8017
8170,25.8629,6.870833333
8171,25.8672,6.838833333
8172,25.992975,6.8828
8173,25.988125,6.914166667
8174,31.61825,16.51783333
8175,29.8839,11.91476667
8176,29.2117,12.54803333
8177,30.23925,3.028466667
8178,39.83315,53.5189
8179,42.446525,41.80143333
8180,42.389,41.3736
8181,42.4951,41.3641
8182,39.524725,37.8285
8183,40.2629,38.41206667
8184,39.4497,37.82923333
8185,37.58885,36.5675
8186,36.7809,36.0271
8187,35.3257,35.0393
8188,39.47545,37.78843333
8189,40.330675,38.3403
8190,27.5237,25.9527
8191,28.55085,26.7495
8192,28.009475,24.0866
8193,26.638625,21.18206667
8194,26.653175,18.97146667
8195,25.311025,20.09356667
8196,26.448375,18.95613333
8197,24.115425,9.771066667
8198,8.26625,34.17513333
8199,8.1862,34.16486667
8200,6.548375,33.94503333
8201,7.286,43.03453333
8202,44.86065,74.2505
8203,44.81245,74.2046
8204,43.94975,73.38316667
8205,48.6285,68.45913333
8206,49.579325,61.61443333
8207,63.291925,63.88996667
8208,32.967,17.73446667
8209,31.995025,17.85553333
8210,20.5033,27.03016667
8211,48.7874,47.5034
8212,53.683625,45.1878
8213,53.70025,45.21803333
8214,71.544975,50.4587
8215,71.584325,50.29773333
8216,80.20255,61.36963333
8217,76.37495,79.50136667
8218,76.37315,75.5115
8219,80.035475,80.02613333
8220,78.0448,79.55533333
8221,71.913925,79.5514
8222,70.4407,79.54723333
8223,24.676775,45.91533333
8224,24.482625,45.35776667
8225,19.350325,40.14016667
8226,25.141525,46.99133333
8227,25.87145,47.8668
8228,25.90535,47.89493333
8229,28.875875,50.45766667
8230,47.14155,41.75956667
8231,74.587725,13.63546667
8232,74.59625,13.66843333
8233,70.592775,14.31736667
8234,70.603475,14.35896667
8235,70.5365,14.10916667
8236,26.44355,20.9483
8237,73.764525,31.74923333
8238,42.175275,36.7157
8239,41.41595,35.92673333
8240,41.478575,35.92626667
8241,40.519575,34.9868
8242,39.75825,34.13716667
8243,42.2267,36.70543333
8244,41.7563,36.21743333
8245,41.323975,48.5884
8246,41.3213,48.60903333
8247,46.3582,53.23866667
8248,46.481125,53.23096667
8249,27.30105,51.74823333
8250,27.8496,52.01003333
8251,28.89155,50.9973
8252,27.725125,52.2686
8253,27.6753,52.30723333
8254,28.966775,50.93513333
8255,29.00575,50.97263333
8256,41.479925,35.86953333
8257,42.240275,36.64743333
8258,39.47695,33.8416
8259,38.28045,32.6625
8260,39.953325,34.27496667
8261,40.581325,34.93096667
8262,41.797275,36.23613333
8263,42.905,35.4799
8264,41.909575,36.4055
8265,41.766525,36.25923333
8266,39.832675,34.22606667
8267,39.85055,34.21123333
8268,41.940025,36.38276667
8269,41.7701,36.572
8270,39.4479,39.5851
8271,59.007575,89.90096667
8272,59.023175,89.86803333
8273,59.3868,90.2217
8274,58.722425,89.61873333
8275,57.265975,12.0303
8276,57.305925,12.6999
8277,57.307575,12.75816667
8278,58.821875,18.7678
8279,8.395275,40.80766667
8280,6.409375,38.98683333
8281,7.533525,38.7514
8282,61.65295,42.06546667
8283,62.325875,37.3865
8284,62.548275,29.44546667
8285,62.555025,29.48786667
8286,28.753225,50.48903333
8287,61.36795,51.72543333
8288,61.34625,51.71
8289,41.780125,60.76956667
8290,42.06405,61.178
8291,43.3983,63.03493333
8292,30.6217,28.3106
8293,29.842875,26.1531
8294,27.892175,23.95366667
8295,27.7809,23.82756667
8296,25.75945,21.18096667
8297,62.56745,37.39003333
8298,61.23945,37.3705
8299,59.814625,37.42966667
8300,63.3312,37.2997
8301,28.160025,18.46793333
8302,27.977625,18.5951
8303,26.81,18.90326667
8304,46.574125,54.2356
8305,46.7222,56.42456667
8306,46.681625,57.38146667
8307,46.75135,58.08956667
8308,46.91225,60.45023333
8309,46.9835,62.12716667
8310,47.01175,62.84783333
8311,47.073975,63.96476667
8312,46.317825,52.49803333
8313,26.873375,10.17806667
8314,26.819025,10.11983333
8315,26.833625,10.0619
8316,26.89495,10.1277
8317,27.046975,10.28716667
8318,28.086225,11.3726
8319,28.814075,12.13276667
8320,29.48655,15.9346
8321,24.9144,5.084166667
8322,25.452475,8.910166667
8323,25.692325,8.152666667
8324,25.7654,8.188533333
8325,25.76905,8.451266667
8326,29.21025,3.952866667
8327,29.208225,3.006533333
8328,25.65625,8.142966667
8329,25.756125,7.762633333
8330,25.859325,6.899833333
8331,26.317925,9.513833333
8332,24.986,6.994633333
8333,86.4438,43.3624
8334,80.280575,32.40553333
8335,80.210725,32.41673333
8336,36.5597,37.99006667
8337,36.614275,37.92226667
8338,37.6204,36.52593333
8339,49.187425,54.81603333
8340,60.4898,59.59906667
8341,55.199575,59.50073333
8342,55.197225,60.1809
8343,47.6612,70.74986667
8344,20.7811,26.58916667
8345,82.645725,22.48416667
8346,82.69935,22.37843333
8347,20.84535,26.3469
8348,20.844425,26.48893333
8349,20.51245,27.01443333
8350,29.701925,26.0012
8351,44.209425,60.08086667
8352,49.604425,72.97456667
8353,49.707375,72.8407
8354,49.79705,72.90126667
8355,49.697425,73.03086667
8356,67.228575,57.78946667
8357,69.581475,62.41003333
8358,45.917675,27.4428
8359,68.05335,3.344533333
8360,41.70775,18.10416667
8361,70.519325,3.144666667
8362,45.8282,26.8168
8363,70.475275,3.1199
8364,67.9997,3.369333333
8365,69.506975,10.57736667
8366,68.1217,0.145
8367,68.06865,2.628166667
8368,67.966075,2.626766667
8369,68.0002,1.212666667
8370,68.00325,1.159466667
8371,68.019975,0.145733333
8372,68.01405,2.627433333
8373,68.062025,0.144433333
8374,41.6837,18.79626667
8375,68.154875,0.1449
8376,68.1236,1.9481
8377,68.11315,2.628766667
8378,67.26785,3.7767
8379,65.67645,12.48756667
8380,67.140975,12.49783333
8381,69.46585,12.55483333
8382,70.64715,0.188333333
8383,70.659475,1.208633333
8384,70.65885,1.2583
8385,70.650425,1.980333333
8386,70.63465,2.662666667
8387,45.9463,26.5474
8388,70.588825,2.6624
8389,70.607,1.980366667
8390,70.6152,1.2572
8391,70.615425,1.207466667
8392,66.10825,8.3719
8393,67.1855,8.3954
8394,69.04045,8.416533333
8395,50.3257,26.81523333
8396,50.25525,26.78
8397,50.444875,26.78773333
8398,45.809875,27.80796667
8399,45.815725,27.4917
8400,45.860475,27.49343333
8401,45.85085,27.8099
8402,80.16905,61.42363333
8403,80.243175,61.4064
8404,80.20975,61.4113
8405,67.25195,79.95216667
8406,80.37045,62.53203333
8407,67.250975,85.22766667
8408,67.24945,85.15686667
8409,67.249325,85.0962
8410,67.25045,83.14506667
8411,67.2513,81.71083333
8412,78.598225,62.07866667
8413,28.57315,38.43616667
8414,28.507975,38.48483333
8415,28.5082,38.4016
8416,28.543925,38.4
8417,27.29385,39.68803333
8418,27.205625,39.6597
8419,27.864975,38.91623333
8420,28.02865,38.98303333
8421,27.51855,37.1516
8422,27.480975,37.2415
8423,27.99555,38.62743333
8424,28.166125,38.7004
8425,28.3735,38.7891
8426,28.10615,38.38273333
8427,28.047025,37.4584
8428,27.827225,38.99976667
8429,27.668025,38.87776667
8430,26.15495,37.55203333
8431,26.20875,37.57353333
8432,26.791,37.3861
8433,26.918475,37.03093333
8434,26.3506,37.60453333
8435,26.448,36.7844
8436,26.46815,36.8584
8437,26.021525,37.921
8438,26.746225,37.6787
8439,26.73095,37.74076667
8440,26.711825,37.6968
8441,47.386325,18.69933333
8442,48.229725,18.72866667
8443,47.25475,13.7747
8444,46.448875,13.77846667
8445,45.65025,13.77236667
8446,44.904975,13.7667
8447,46.443925,12.86163333
8448,46.4541,12.00473333
8449,47.4021,15.77146667
8450,47.3435,15.96376667
8451,47.247975,18.5436
8452,47.38685,19.17143333
8453,47.387075,19.35836667
8454,47.387225,19.49206667
8455,47.1328,20.0716
8456,47.160025,19.99926667
8457,47.250725,19.16626667
8458,47.345125,15.37456667
8459,47.401775,15.5888
8460,47.241375,12.86696667
8461,47.238975,12.01353333
8462,47.23885,11.96606667
8463,47.23865,11.8967
8464,47.237825,11.03113333
8465,47.241875,9.275666667
8466,47.2536,8.798266667
8467,47.2628,8.424066667
8468,47.2622,7.883066667
8469,47.176875,7.679033333
8470,61.48485,19.62146667
8471,61.388425,20.98443333
8472,61.381925,21.60153333
8473,70.971925,6.7601
8474,67.2015,6.7057
8475,66.11955,6.688733333
8476,62.056875,6.625133333
8477,72.217575,6.6712
8478,74.067625,6.3984
8479,75.55455,6.179833333
8480,76.296225,6.070833333
8481,77.22945,5.933633333
8482,83.935525,5.604566667
8483,83.99155,5.603633333
8484,86.1134,2.665
8485,83.9439,2.730066667
8486,83.8943,2.739566667
8487,81.02785,3.0808
8488,83.8867,2.684333333
8489,83.925025,4.111466667
8490,47.8922,62.41126667
8491,45.002025,51.97533333
8492,61.46115,17.58463333
8493,63.39845,17.85116667
8494,64.31145,18.37433333
8495,65.0726,19.12313333
8496,66.969825,26.99373333
8497,67.834825,26.96596667
8498,67.6237,28.88613333
8499,63.136175,26.93493333
8500,64.197575,26.9178
8501,64.190925,27.02083333
8502,61.6341,26.90893333
8503,67.69105,27.07936667
8504,67.93,27.0836
8505,67.6106,27.25253333
8506,59.5581,26.9994
8507,58.373925,27.4273
8508,58.40975,26.52376667
8509,58.4913,25.72526667
8510,57.72925,21.666
8511,57.759075,19.73646667
8512,57.044175,26.90196667
8513,58.1949,26.89043333
8514,58.34665,26.96973333
8515,58.450475,26.9956
8516,58.2469,28.0281
8517,59.75575,37.32116667
8518,61.3179,26.90356667
8519,61.319275,26.94503333
8520,62.0807,26.9197
8521,67.64595,43.57523333
8522,67.33565,43.16133333
8523,67.753275,43.14066667
8524,69.946,43.28766667
8525,67.4956,44.3257
8526,67.433975,45.26083333
8527,69.9443,43.3154
8528,67.411725,43.92823333
8529,67.356925,43.18986667
8530,67.506175,40.10106667
8531,67.554275,41.2222
8532,67.432325,40.65223333
8533,67.478975,39.6643
8534,75.5253,43.34013333
8535,74.970175,43.36066667
8536,83.899775,43.49743333
8537,83.9074,43.00963333
8538,78.545325,30.48823333
8539,65.8925,64.88823333
8540,71.9826,66.06643333
8541,70.662425,66.07273333
8542,70.657175,66.01186667
8543,71.980025,66.01263333
8544,70.67905,68.807
8545,68.6932,73.48036667
8546,61.844775,78.11843333
8547,61.68025,79.7752
8548,71.913925,79.50333333
8549,71.89545,76.75516667
8550,71.90335,76.39336667
8551,71.922675,75.51003333
8552,70.439775,75.52353333
8553,71.145275,75.52356667
8554,73.686225,75.5122
8555,73.769375,75.51206667
8556,74.3245,75.51113333
8557,78.040725,75.51183333
8558,78.043575,78.3424
8559,78.04475,79.50883333
8560,79.575625,78.34083333
8561,81.169425,78.33923333
8562,81.51115,78.69603333
8563,70.4414,79.50593333
8564,71.15025,79.5053
8565,74.335225,79.50226667
8566,79.4311,79.50403333
8567,79.58695,79.5035
8568,80.075175,79.9918
8569,70.435875,76.7898
8570,70.437325,76.39206667
8571,71.150225,76.39336667
8572,65.7646,85.14046667
8573,67.30205,85.09756667
8574,68.370325,85.0959
8575,70.792925,85.0985
8576,73.2354,84.4817
8577,77.172325,82.01833333
8578,66.439575,85.16053333
8579,65.77985,85.26533333
8580,77.20415,82.06766667
8581,70.79295,85.15713333
8582,68.3703,85.15626667
8583,67.30285,85.15616667
8584,65.7627,85.20446667
8585,64.4375,85.60376667
8586,70.987175,6.092033333
8587,71.009825,4.9522
8588,66.133825,6.0259
8589,67.226225,6.0339
8590,71.4419,6.096466667
8591,66.145525,5.018733333
8592,67.24395,4.944833333
8593,71.4481,4.914
8594,74.0346,4.814966667
8595,75.49475,4.042833333
8596,76.261075,3.790233333
8597,77.230325,3.540033333
8598,83.96635,4.111366667
8599,94.212425,20.7553
8600,98.4932,19.1062
8601,91.623275,23.86796667
8602,97.174775,21.2756
8603,98.826375,20.2321
8604,97.02865,25.60056667
8605,94.409625,26.918
8606,93.289375,25.12483333
8607,93.10255,25.12696667
8608,11.235025,39.40646667
8609,9.8611,39.33803333
8610,34.996475,23.1529
8611,30.49485,28.57446667
8612,39.425475,28.3574
8613,29.70515,28.78306667
8614,30.713675,29.26286667
8615,35.26925,34.99946667
8616,36.815775,35.9807
8617,62.6938,63.07363333
8618,33.4713,41.078
8619,40.919525,41.17416667
8620,40.17655,41.16516667
8621,35.1878,35.24143333
8622,35.114025,35.20663333
8623,35.04295,35.31493333
8624,55.04165,17.03156667
8625,55.03905,17.0956
8626,22.66055,30.37296667
8627,22.249225,31.49826667
8628,22.67765,30.32606667
8629,22.622375,30.0906
8630,22.824225,29.5299
8631,22.537,30.3304
8632,22.554425,30.28396667
8633,22.22575,31.55986667
8634,22.125825,31.46473333
8635,27.37045,33.67086667
8636,27.322175,33.65603333
8637,22.9621,29.54863333
8638,22.832925,29.50466667
8639,27.7027,32.35716667
8640,27.652275,32.49246667
8641,57.2463,52.04686667
8642,22.613725,30.11523333
8643,22.73825,30.1584
8644,26.3572,30.56793333
8645,26.497825,33.3892
8646,48.6108,39.4278
8647,56.832225,44.7945
8648,25.84745,31.98576667
8649,25.72005,31.94576667
8650,83.8193,22.97656667
8651,83.825925,22.929
8652,83.692,22.98696667
8653,83.6844,22.90676667
8654,83.7559,22.8683
8655,83.39185,23.34496667
8656,83.59045,23.0053
8657,83.655575,22.8939
8658,83.723925,22.77696667
8659,84.015275,22.2787
8660,83.71245,23.6238
8661,83.993425,23.83973333
8662,84.5617,24.2765
8663,85.001775,24.48066667
8664,84.999325,24.24553333
8665,84.9739,24.0433
8666,84.941725,23.81063333
8667,84.90845,23.5699
8668,84.8695,23.3201
8669,85.23865,23.56873333
8670,85.303375,23.80546667
8671,84.99945,23.29426667
8672,84.39,21.85756667
8673,84.677125,21.85126667
8674,84.51275,21.70086667
8675,84.54745,21.70053333
8676,84.5157,21.5355
8677,84.551175,21.5384
8678,84.506425,23.61426667
8679,85.609725,24.1956
8680,55.836075,21.42703333
8681,56.667075,21.43796667
8682,56.079175,18.87033333
8683,56.7139,19.85476667
8684,52.5554,52.50003333
8685,52.6745,56.4814
8686,52.821725,67.46606667
8687,52.507225,68.83293333
8688,51.76775,70.32353333
8689,54.338325,63.42893333
8690,54.33785,62.9837
8691,54.33715,60.45533333
8692,54.3354,55.95353333
8693,54.335425,55.93466667
8694,53.618,56.29123333
8695,55.6299,60.05263333
8696,54.75735,60.3406
8697,55.60385,61.0065
8698,55.4902,65.51356667
8699,55.5081,64.67206667
8700,51.071725,54.15406667
8701,52.53815,32.89273333
8702,52.016325,32.88983333
8703,82.841975,77.4909
8704,83.9546,43.00726667
8705,84.505425,44.85983333
8706,84.908175,45.53076667
8707,84.53265,45.20343333
8708,82.394575,43.79646667
8709,82.5351,43.85223333
8710,82.7299,43.92416667
8711,83.29575,44.0685
8712,47.41105,9.274533333
8713,47.34305,9.274966667
8714,46.441675,9.281
8715,43.043125,5.186
8716,43.66875,5.477633333
8717,55.0304,17.2812
8718,54.9759,17.03406667
8719,6.18635,35.43246667
8720,76.50035,57.84496667
8721,75.407975,57.52856667
8722,76.008775,57.5595
8723,76.037625,57.4204
8724,76.5902,57.56156667
8725,75.975925,57.40563333
8726,76.55245,57.68063333
8727,77.046775,57.89906667
8728,76.546175,57.70046667
8729,76.0337,57.1596
8730,76.655625,57.27613333
8731,76.622,57.4237
8732,76.00475,57.26906667
8733,76.46495,57.976
8734,76.959775,58.15903333
8735,75.4804,59.46233333
8736,76.14045,59.62026667
8737,75.463425,59.0264
8738,74.68645,59.1056
8739,74.707925,59.29813333
8740,75.4716,59.13336667
8741,76.193175,59.32276667
8742,76.218675,59.2022
8743,76.16435,59.50356667
8744,75.464,59.08246667
8745,75.501175,59.3033
8746,76.611625,59.33486667
8747,75.8968,61.05983333
8748,75.944425,61.1725
8749,77.950025,59.72893333
8750,78.396625,59.70186667
8751,79.075225,59.86156667
8752,78.58705,63.42203333
8753,78.60295,62.05046667
8754,77.271175,68.80016667
8755,86.339975,70.6955
8756,75.98725,70.6178
8757,19.048725,31.8359
8758,19.48465,29.98113333
8759,18.96465,32.38806667
8760,19.1422,31.25793333
8761,18.928025,33.6503
8762,13.178075,23.38706667
8763,11.6439,25.3057
8764,12.510025,24.129
8765,12.478425,24.16293333
8766,11.3186,29.52473333
8767,13.5341,26.201
8768,12.09785,28.52126667
8769,18.336525,17.28513333
8770,23.934375,9.702666667
8771,20.43185,10.03556667
8772,20.3659,10.0445
8773,69.299225,20.83816667
8774,8.38695,34.1919
8775,15.637875,42.18336667
8776,15.347175,41.996
8777,15.100825,41.89776667
8778,15.359175,41.9853
8779,13.733925,41.9704
8780,14.94495,42.1225
8781,15.155275,42.16696667
8782,15.348425,41.57013333
8783,15.51625,41.8486
8784,15.645375,41.7686
8785,15.655725,41.7822
8786,15.7657,41.65783333
8787,15.837925,41.70616667
8788,14.71695,39.9885
8789,14.294175,39.8567
8790,13.749225,41.43926667
8791,13.771475,40.615
8792,13.369725,40.6008
8793,8.994475,43.5899
8794,9.09505,43.53966667
8795,7.549025,44.40673333
8796,9.9057,43.05743333
8797,11.0906,42.39316667
8798,11.7035,42.03806667
8799,9.9142,41.92913333
8800,10.8311,42.03613333
8801,10.440125,41.4398
8802,11.813125,40.7977
8803,12.06545,40.73886667
8804,10.840775,41.0814
8805,10.83445,40.97076667
8806,11.3243,40.89033333
8807,9.8688,41.10763333
8808,10.4898,41.07196667
8809,10.984,41.07326667
8810,11.3595,41.00036667
8811,11.568475,41.70606667
8812,11.047,41.34906667
8813,11.441975,41.2692
8814,9.649925,41.3325
8815,9.89585,41.4198
8816,10.6174,41.4234
8817,9.4599,41.62556667
8818,9.488225,41.44863333
8819,9.49645,41.86416667
8820,9.503475,41.63546667
8821,9.144675,41.788
8822,9.91445,41.91703333
8823,9.19995,41.56303333
8824,9.09975,41.5244
8825,9.105825,41.47266667
8826,9.915975,41.8042
8827,10.7359,41.846
8828,9.9122,41.7319
8829,8.5519,41.38776667
8830,8.634375,41.37036667
8831,6.923275,41.1668
8832,9.86685,41.08613333
8833,9.5162,40.43493333
8834,10.581875,40.52706667
8835,10.96925,40.36686667
8836,11.0611,40.36426667
8837,11.67195,40.3438
8838,11.0839,40.48223333
8839,12.400675,40.12376667
8840,12.175575,40.17283333
8841,12.812725,40.17606667
8842,13.371825,39.84993333
8843,13.4743,39.88793333
8844,13.19925,39.79756667
8845,13.184075,39.92726667
8846,13.20255,39.52336667
8847,13.53025,39.5336
8848,13.453625,40.013
8849,13.516675,39.63143333
8850,13.923025,39.741
8851,13.8284,40.13466667
8852,26.219125,50.58903333
8853,25.54595,50.22486667
8854,24.0702,49.3647
8855,24.8072,48.27856667
8856,23.334225,48.52306667
8857,23.21285,48.6545
8858,22.797775,48.09463333
8859,22.940125,47.88333333
8860,23.3416,48.40646667
8861,22.3539,47.87666667
8862,23.8214,48.78783333
8863,23.4792,48.21446667
8864,22.203,48.08753333
8865,21.47345,47.335
8866,21.152925,47.82983333
8867,22.10645,48.26536667
8868,22.4166,47.75913333
8869,24.745725,49.8966
8870,22.704575,47.7422
8871,22.47375,47.75963333
8872,21.267275,47.2176
8873,20.93365,47.02766667
8874,20.157375,46.56286667
8875,19.3412,46.0006
8876,19.021225,45.6449
8877,18.21425,45.001
8878,18.20275,44.9937
8879,17.735175,44.70893333
8880,17.295,44.43703333
8881,17.258875,44.41473333
8882,16.155975,43.65823333
8883,15.8527,43.4376
8884,23.467225,46.42286667
8885,24.7242,47.35196667
8886,23.70605,46.4119
8887,25.51175,47.65523333
8888,25.823975,48.23443333
8889,25.547725,48.7009
8890,28.1736,50.0377
8891,27.978275,50.3607
8892,27.721825,49.82226667
8893,28.2066,50.01356667
8894,27.944625,49.7897
8895,27.79205,49.70333333
8896,26.8508,49.6703
8897,27.602125,50.02496667
8898,25.706825,48.8296
8899,28.92225,50.42073333
8900,24.941575,46.3589
8901,24.77125,46.37096667
8902,22.96615,46.1359
8903,22.98475,46.44496667
8904,23.0208,46.01663333
8905,22.904325,46.02133333
8906,24.189575,46.38973333
8907,24.3595,45.96256667
8908,22.795775,46.0257
8909,21.70695,45.09646667
8910,21.587425,44.4341
8911,22.03015,43.62903333
8912,21.259725,44.9244
