,node,intersectionCount,HouseCount,HomeCount,Population,AreaCode,StreetID,StartCount,FinishNode
7560,7560,2.0,,,,,,2.0,3.0
7561,7561,,,,,,,,
7562,7562,,,,,,,,
7563,7563,,,,,,,,
7564,7564,,,,,,,,
7565,7565,,,,,,,,
7566,7566,,,,,,,,
7567,7567,,,,,,,,
7568,7568,,,,,,,,
7569,7569,1.0,,,,,,1.0,2.0
7570,7570,,,,,,,,
7571,7571,2.0,,,,,,4.0,3.0
7572,7572,2.0,,,,,,4.0,4.0
7573,7573,1.0,,,,,,2.0,2.0
7574,7574,1.0,,,,,,2.0,1.0
7575,7575,2.0,,,,,,2.0,2.0
7576,7576,1.0,,,,,,2.0,1.0
7577,7577,,,,,,,,
7578,7578,2.0,,,,,,4.0,4.0
7579,7579,1.0,,,,,,2.0,2.0
7580,7580,1.0,,,,,,1.0,2.0
7581,7581,,,,,,,,
7582,7582,,,,,,,,
7583,7583,,,,,,,,
7584,7584,,,,,,,,
7585,7585,,,,,,,,
7586,7586,,,,,,,,
7587,7587,,,,,,,,
7588,7588,,,,,,,,
7589,7589,,,,,,,,
7590,7590,,,,,,,,
7591,7591,,,,,,,,
7592,7592,,,,,,,,
7593,7593,,,,,,,,
7594,7594,,,,,,,,
7595,7595,,,,,,,,
7596,7596,,,,,,,,
7597,7597,,,,,,,,
7598,7598,,,,,,,,
7599,7599,,,,,,,,
7600,7600,,,,,,,,
7601,7601,,,,,,,,
7602,7602,,,,,,,,
7603,7603,,,,,,,,
7604,7604,,,,,,,,
7605,7605,1.0,,,,,,1.0,2.0
7606,7606,1.0,27.0,628.0,1279.0,7.0,399.0,2.0,1.0
7607,7607,2.0,,,,,,2.0,3.0
7608,7608,,,,,,,,
7609,7609,,,,,,,,
7610,7610,,,,,,,,
7611,7611,1.0,,,,,,2.0,2.0
7612,7612,3.0,,,,,,4.0,6.0
7613,7613,,,,,,,,
7614,7614,3.0,,,,,,4.0,3.0
7615,7615,,,,,,,,
7616,7616,,,,,,,,
7617,7617,,,,,,,,
7618,7618,,,,,,,,
7619,7619,,,,,,,,
7620,7620,,,,,,,,
7621,7621,,,,,,,,
7622,7622,2.0,,,,,,3.0,2.0
7623,7623,7.0,,,,,,12.0,13.0
7624,7624,2.0,,,,,,3.0,2.0
7625,7625,1.0,,,,,,1.0,1.0
7626,7626,8.0,,,,,,9.0,9.0
7627,7627,8.0,,,,,,9.0,10.0
7628,7628,3.0,,,,,,3.0,4.0
7629,7629,1.0,5.0,583.0,1316.0,6.0,344.0,2.0,1.0
7630,7630,,,,,,,,
7631,7631,2.0,,,,,,4.0,4.0
7632,7632,1.0,,,,,,2.0,2.0
7633,7633,,,,,,,,
7634,7634,2.0,,,,,,4.0,4.0
7635,7635,2.0,,,,,,4.0,3.0
7636,7636,3.0,4.0,265.0,592.0,6.0,355.0,6.0,6.0
7637,7637,6.0,,,,,,12.0,12.0
7638,7638,7.0,,,,,,12.0,13.0
7639,7639,4.0,3.0,385.0,799.0,6.0,353.0,6.0,5.0
7640,7640,8.0,,,,,,13.0,13.0
7641,7641,5.0,,,,,,8.0,9.0
7642,7642,6.0,8.0,850.0,2220.0,6.0,335.0,8.0,7.0
7643,7643,6.0,17.0,859.0,2055.0,6.0,346.0,8.0,9.0
7644,7644,5.0,,,,,,8.0,8.0
7645,7645,,5.0,985.0,2413.0,4.0,299.0,,
7646,7646,,,,,,,,
7647,7647,,,,,,,,
7648,7648,,,,,,,,
7649,7649,,,,,,,,
7650,7650,,,,,,,,
7651,7651,1.0,,,,,,1.0,1.0
7652,7652,,,,,,,,
7653,7653,,,,,,,,
7654,7654,,,,,,,,
7655,7655,,,,,,,,
7656,7656,,,,,,,,
7657,7657,1.0,,,,,,1.0,2.0
7658,7658,2.0,,,,,,2.0,4.0
7659,7659,,,,,,,,
7660,7660,5.0,,,,,,9.0,5.0
7661,7661,,,,,,,,
7662,7662,2.0,,,,,,2.0,2.0
7663,7663,,,,,,,,
7664,7664,,,,,,,,
7665,7665,,,,,,,,
7666,7666,,,,,,,,
7667,7667,,,,,,,,
7668,7668,,,,,,,,
7669,7669,1.0,,,,,,2.0,1.0
7670,7670,1.0,,,,,,1.0,2.0
7671,7671,1.0,,,,,,2.0,2.0
7672,7672,1.0,,,,,,1.0,2.0
7673,7673,1.0,,,,,,2.0,2.0
7674,7674,1.0,,,,,,2.0,1.0
7675,7675,2.0,,,,,,2.0,2.0
7676,7676,1.0,,,,,,1.0,2.0
7677,7677,,,,,,,,
7678,7678,2.0,,,,,,4.0,4.0
7679,7679,1.0,,,,,,2.0,1.0
7680,7680,1.0,,,,,,2.0,1.0
7681,7681,,,,,,,,
7682,7682,,,,,,,,
7683,7683,2.0,,,,,,3.0,4.0
7684,7684,1.0,,,,,,1.0,1.0
7685,7685,,,,,,,,
7686,7686,,,,,,,,
7687,7687,,,,,,,,
7688,7688,,,,,,,,
7689,7689,,,,,,,,
7690,7690,,,,,,,,
7691,7691,,,,,,,,
7692,7692,,,,,,,,
7693,7693,,,,,,,,
7694,7694,,,,,,,,
7695,7695,,,,,,,,
7696,7696,,,,,,,,
7697,7697,,,,,,,,
7698,7698,,,,,,,,
7699,7699,,,,,,,,
7700,7700,,,,,,,,
7701,7701,,,,,,,,
7702,7702,,,,,,,,
7703,7703,,,,,,,,
7704,7704,1.0,,,,,,1.0,2.0
7705,7705,1.0,,,,,,2.0,1.0
7706,7706,1.0,,,,,,2.0,2.0
7707,7707,1.0,,,,,,2.0,1.0
7708,7708,1.0,,,,,,1.0,2.0
7709,7709,3.0,,,,,,5.0,3.0
7710,7710,1.0,,,,,,2.0,2.0
7711,7711,,,,,,,,
7712,7712,,,,,,,,
7713,7713,,,,,,,,
7714,7714,1.0,,,,,,2.0,2.0
7715,7715,,,,,,,,
7716,7716,,,,,,,,
7717,7717,,,,,,,,
7718,7718,,,,,,,,
7719,7719,,,,,,,,
7720,7720,,,,,,,,
7721,7721,,,,,,,,
7722,7722,,,,,,,,
7723,7723,1.0,,,,,,1.0,1.0
7724,7724,,,,,,,,
7725,7725,,,,,,,,
7726,7726,,,,,,,,
7727,7727,,12.0,878.0,1824.0,7.0,414.0,,
7728,7728,3.0,,,,,,5.0,4.0
7729,7729,6.0,7.0,1795.0,4210.0,6.0,355.0,7.0,7.0
7730,7730,,1.0,277.0,657.0,6.0,353.0,,
7731,7731,,,,,,,,
7732,7732,1.0,,,,,,2.0,2.0
7733,7733,1.0,,,,,,1.0,2.0
7734,7734,2.0,,,,,,4.0,4.0
7735,7735,1.0,,,,,,2.0,2.0
7736,7736,,2.0,241.0,497.0,6.0,370.0,,
7737,7737,,,,,,,,
7738,7738,,,,,,,,
7739,7739,,1.0,526.0,1086.0,6.0,369.0,,
7740,7740,,,,,,,,
7741,7741,,,,,,,,
7742,7742,,13.0,1172.0,2419.0,6.0,370.0,,
7743,7743,,8.0,350.0,723.0,6.0,369.0,,
7744,7744,1.0,9.0,735.0,1773.0,6.0,349.0,1.0,2.0
7745,7745,,,,,,,,
7746,7746,,,,,,,,
7747,7747,,,,,,,,
7748,7748,,,,,,,,
7749,7749,,,,,,,,
7750,7750,,,,,,,,
7751,7751,1.0,,,,,,1.0,1.0
7752,7752,,,,,,,,
7753,7753,,,,,,,,
7754,7754,,,,,,,,
7755,7755,,,,,,,,
7756,7756,,,,,,,,
7757,7757,1.0,,,,,,1.0,2.0
7758,7758,12.0,,,,,,19.0,16.0
7759,7759,1.0,,,,,,1.0,2.0
7760,7760,5.0,,,,,,5.0,9.0
7761,7761,,,,,,,,
7762,7762,,,,,,,,
7763,7763,,,,,,,,
7764,7764,,,,,,,,
7765,7765,,,,,,,,
7766,7766,,,,,,,,
7767,7767,,,,,,,,
7768,7768,,,,,,,,
7769,7769,4.0,,,,,,7.0,7.0
7770,7770,8.0,,,,,,13.0,13.0
7771,7771,6.0,,,,,,10.0,8.0
7772,7772,17.0,,,,,,30.0,29.0
7773,7773,4.0,,,,,,8.0,8.0
7774,7774,4.0,,,,,,7.0,7.0
7775,7775,4.0,,,,,,8.0,8.0
7776,7776,8.0,,,,,,11.0,11.0
7777,7777,4.0,,,,,,7.0,8.0
7778,7778,8.0,,,,,,16.0,16.0
7779,7779,1.0,,,,,,2.0,1.0
7780,7780,8.0,,,,,,16.0,16.0
7781,7781,12.0,,,,,,19.0,19.0
7782,7782,8.0,,,,,,8.0,8.0
7783,7783,8.0,,,,,,12.0,12.0
7784,7784,1.0,,,,,,1.0,1.0
7785,7785,,,,,,,,
7786,7786,,,,,,,,
7787,7787,,,,,,,,
7788,7788,,,,,,,,
7789,7789,,,,,,,,
7790,7790,,,,,,,,
7791,7791,,,,,,,,
7792,7792,,,,,,,,
7793,7793,,,,,,,,
7794,7794,,,,,,,,
7795,7795,,,,,,,,
7796,7796,,,,,,,,
7797,7797,,,,,,,,
7798,7798,,,,,,,,
7799,7799,,,,,,,,
7800,7800,,,,,,,,
7801,7801,,,,,,,,
7802,7802,,,,,,,,
7803,7803,,,,,,,,
7804,7804,1.0,,,,,,2.0,1.0
7805,7805,1.0,9.0,543.0,1147.0,7.0,399.0,2.0,2.0
7806,7806,2.0,,,,,,3.0,4.0
7807,7807,,,,,,,,
7808,7808,,,,,,,,
7809,7809,3.0,,,,,,3.0,4.0
7810,7810,,,,,,,,
7811,7811,3.0,7.0,492.0,1039.0,7.0,427.0,6.0,5.0
7812,7812,2.0,,,,,,3.0,3.0
7813,7813,1.0,,,,,,1.0,2.0
7814,7814,,,,,,,,
7815,7815,,,,,,,,
7816,7816,,,,,,,,
7817,7817,,,,,,,,
7818,7818,,,,,,,,
7819,7819,,,,,,,,
7820,7820,,,,,,,,
7821,7821,1.0,,,,,,,2.0
7822,7822,,,,,,,,
7823,7823,1.0,4.0,795.0,1681.0,7.0,428.0,2.0,1.0
7824,7824,,,,,,,,
7825,7825,1.0,,,,,,1.0,1.0
7826,7826,,,,,,,,
7827,7827,,,,,,,,
7828,7828,1.0,,,,,,2.0,1.0
7829,7829,9.0,,,,,,9.0,10.0
7830,7830,,2.0,147.0,376.0,6.0,349.0,,
7831,7831,2.0,,,,,,3.0,3.0
7832,7832,1.0,1.0,466.0,962.0,6.0,370.0,2.0,2.0
7833,7833,1.0,,,,,,2.0,1.0
7834,7834,2.0,,,,,,4.0,4.0
7835,7835,1.0,,,,,,1.0,2.0
7836,7836,,,,,,,,
7837,7837,1.0,,,,,,2.0,
7838,7838,,,,,,,,
7839,7839,1.0,,,,,,,2.0
7840,7840,1.0,,,,,,2.0,1.0
7841,7841,,,,,,,,
7842,7842,,5.0,371.0,766.0,6.0,370.0,,
7843,7843,,7.0,598.0,1218.0,6.0,347.0,,
7844,7844,5.0,,,,,,6.0,7.0
7845,7845,,,,,,,,
7846,7846,,,,,,,,
7847,7847,,,,,,,,
7848,7848,,,,,,,,
7849,7849,,,,,,,,
7850,7850,,,,,,,,
7851,7851,2.0,,,,,,3.0,3.0
7852,7852,,,,,,,,
7853,7853,,,,,,,,
7854,7854,,,,,,,,
7855,7855,,,,,,,,
7856,7856,,,,,,,,
7857,7857,,,,,,,,
7858,7858,2.0,,,,,,4.0,2.0
7859,7859,,,,,,,,
7860,7860,1.0,,,,,,2.0,1.0
7861,7861,,,,,,,,
7862,7862,,,,,,,,
7863,7863,,,,,,,,
7864,7864,,,,,,,,
7865,7865,,,,,,,,
7866,7866,,,,,,,,
7867,7867,,,,,,,,
7868,7868,,,,,,,,
7869,7869,2.0,,,,,,3.0,4.0
7870,7870,,,,,,,,
7871,7871,,,,,,,,
7872,7872,,,,,,,,
7873,7873,,,,,,,,
7874,7874,,,,,,,,
7875,7875,2.0,,,,,,2.0,2.0
7876,7876,,,,,,,,
7877,7877,,,,,,,,
7878,7878,,,,,,,,
7879,7879,,,,,,,,
7880,7880,2.0,,,,,,3.0,3.0
7881,7881,2.0,,,,,,2.0,2.0
7882,7882,1.0,,,,,,1.0,1.0
7883,7883,3.0,,,,,,3.0,3.0
7884,7884,,,,,,,,
7885,7885,,,,,,,,
7886,7886,,,,,,,,
7887,7887,,,,,,,,
7888,7888,,,,,,,,
7889,7889,,,,,,,,
7890,7890,,,,,,,,
7891,7891,,,,,,,,
7892,7892,,,,,,,,
7893,7893,,,,,,,,
7894,7894,,,,,,,,
7895,7895,,,,,,,,
7896,7896,,,,,,,,
7897,7897,,,,,,,,
7898,7898,,,,,,,,
7899,7899,,,,,,,,
7900,7900,,,,,,,,
7901,7901,2.0,,,,,,3.0,2.0
7902,7902,,,,,,,,
7903,7903,,,,,,,,
7904,7904,3.0,,,,,,5.0,6.0
7905,7905,1.0,,,,,,1.0,2.0
7906,7906,4.0,,,,,,8.0,8.0
7907,7907,,12.0,260.0,663.0,7.0,432.0,,
7908,7908,2.0,,,,,,4.0,4.0
7909,7909,,,,,,,,
7910,7910,3.0,,,,,,5.0,6.0
7911,7911,11.0,,,,,,13.0,14.0
7912,7912,4.0,,,,,,7.0,8.0
7913,7913,,,,,,,,
7914,7914,,14.0,422.0,959.0,7.0,393.0,,
7915,7915,,,,,,,,
7916,7916,,,,,,,,
7917,7917,,,,,,,,
7918,7918,,,,,,,,
7919,7919,,,,,,,,
7920,7920,,,,,,,,
7921,7921,,,,,,,,
7922,7922,,,,,,,,
7923,7923,,,,,,,,
7924,7924,,14.0,1315.0,4029.0,7.0,429.0,,
7925,7925,2.0,,,,,,3.0,3.0
7926,7926,,,,,,,,
7927,7927,,,,,,,,
7928,7928,,,,,,,,
7929,7929,,,,,,,,
7930,7930,1.0,,,,,,1.0,1.0
7931,7931,5.0,21.0,2617.0,6705.0,6.0,349.0,7.0,6.0
7932,7932,1.0,,,,,,2.0,1.0
7933,7933,,4.0,506.0,1297.0,6.0,349.0,,
7934,7934,,,,,,,,
7935,7935,1.0,,,,,,1.0,2.0
7936,7936,1.0,,,,,,2.0,1.0
7937,7937,,,,,,,,
7938,7938,,,,,,,,
7939,7939,1.0,,,,,,2.0,1.0
7940,7940,,,,,,,,
7941,7941,,,,,,,,
7942,7942,,,,,,,,
7943,7943,2.0,,,,,,3.0,3.0
7944,7944,10.0,,,,,,16.0,15.0
7945,7945,3.0,12.0,962.0,2429.0,6.0,336.0,3.0,3.0
7946,7946,1.0,21.0,2385.0,5251.0,6.0,346.0,2.0,1.0
7947,7947,,,,,,,,
7948,7948,2.0,,,,,,2.0,2.0
7949,7949,,,,,,,,
7950,7950,,,,,,,,
7951,7951,3.0,,,,,,6.0,6.0
7952,7952,1.0,,,,,,2.0,1.0
7953,7953,,,,,,,,
7954,7954,,,,,,,,
7955,7955,,,,,,,,
7956,7956,,,,,,,,
7957,7957,,,,,,,,
7958,7958,,,,,,,,
7959,7959,1.0,,,,,,2.0,3.0
7960,7960,3.0,,,,,,6.0,4.0
7961,7961,,,,,,,,
7962,7962,,,,,,,,
7963,7963,2.0,,,,,,2.0,3.0
7964,7964,1.0,,,,,,1.0,2.0
7965,7965,,,,,,,,
7966,7966,1.0,,,,,,1.0,2.0
7967,7967,,,,,,,,
7968,7968,,,,,,,,
7969,7969,2.0,,,,,,3.0,4.0
7970,7970,1.0,,,,,,2.0,2.0
7971,7971,1.0,,,,,,2.0,2.0
7972,7972,2.0,,,,,,4.0,4.0
7973,7973,1.0,,,,,,2.0,2.0
7974,7974,1.0,,,,,,2.0,1.0
7975,7975,2.0,,,,,,2.0,2.0
7976,7976,1.0,,,,,,1.0,1.0
7977,7977,1.0,,,,,,2.0,2.0
7978,7978,2.0,,,,,,4.0,4.0
7979,7979,1.0,,,,,,2.0,2.0
7980,7980,2.0,,,,,,3.0,4.0
7981,7981,,,,,,,,
7982,7982,,,,,,,,
7983,7983,,,,,,,,
7984,7984,,,,,,,,
7985,7985,,,,,,,,
7986,7986,,,,,,,,
7987,7987,,,,,,,,
7988,7988,,,,,,,,
7989,7989,,,,,,,,
7990,7990,,,,,,,,
7991,7991,,,,,,,,
7992,7992,,,,,,,,
7993,7993,,,,,,,,
7994,7994,,,,,,,,
7995,7995,,,,,,,,
7996,7996,,,,,,,,
7997,7997,,,,,,,,
7998,7998,,,,,,,,
7999,7999,,,,,,,,
8000,8000,,,,,,,,
8001,8001,1.0,,,,,,1.0,1.0
8002,8002,,,,,,,,
8003,8003,,,,,,,,
8004,8004,1.0,,,,,,2.0,2.0
8005,8005,,17.0,355.0,1042.0,7.0,382.0,,
8006,8006,2.0,,,,,,4.0,4.0
8007,8007,,,,,,,,
8008,8008,3.0,,,,,,4.0,4.0
8009,8009,,,,,,,,
8010,8010,1.0,8.0,280.0,599.0,7.0,385.0,2.0,2.0
8011,8011,5.0,,,,,,9.0,7.0
8012,8012,1.0,,,,,,2.0,1.0
8013,8013,,5.0,199.0,727.0,7.0,395.0,,
8014,8014,,,,,,,,
8015,8015,,,,,,,,
8016,8016,,,,,,,,
8017,8017,,,,,,,,
8018,8018,1.0,,,,,,1.0,2.0
8019,8019,,,,,,,,
8020,8020,,,,,,,,
8021,8021,,,,,,,,
8022,8022,,,,,,,,
8023,8023,,,,,,,,
8024,8024,,2.0,312.0,1018.0,7.0,431.0,,
8025,8025,,10.0,592.0,1452.0,7.0,429.0,,
8026,8026,2.0,,,,,,3.0,3.0
8027,8027,2.0,,,,,,3.0,3.0
8028,8028,1.0,,,,,,1.0,2.0
8029,8029,,,,,,,,
8030,8030,,,,,,,,
8031,8031,,,,,,,,
8032,8032,1.0,,,,,,1.0,3.0
8033,8033,,,,,,,,
8034,8034,2.0,,,,,,3.0,3.0
8035,8035,1.0,,,,,,1.0,2.0
8036,8036,1.0,,,,,,1.0,2.0
8037,8037,,,,,,,,
8038,8038,2.0,,,,,,3.0,3.0
8039,8039,,,,,,,,
8040,8040,2.0,,,,,,4.0,4.0
8041,8041,1.0,,,,,,1.0,2.0
8042,8042,5.0,,,,,,9.0,8.0
8043,8043,4.0,,,,,,5.0,5.0
8044,8044,8.0,3.0,263.0,543.0,6.0,369.0,12.0,12.0
8045,8045,5.0,,,,,,7.0,7.0
8046,8046,2.0,,,,,,4.0,4.0
8047,8047,,8.0,1138.0,2874.0,6.0,336.0,,
8048,8048,,,,,,,,
8049,8049,1.0,,,,,,3.0,3.0
8050,8050,2.0,,,,,,2.0,3.0
8051,8051,6.0,,,,,,10.0,9.0
8052,8052,2.0,,,,,,2.0,4.0
8053,8053,3.0,,,,,,4.0,4.0
8054,8054,,,,,,,,
8055,8055,,,,,,,,
8056,8056,,,,,,,,
8057,8057,1.0,,,,,,1.0,1.0
8058,8058,2.0,,,,,,3.0,3.0
8059,8059,3.0,,,,,,4.0,5.0
8060,8060,10.0,,,,,,11.0,12.0
8061,8061,3.0,,,,,,3.0,5.0
8062,8062,,,,,,,,
8063,8063,,,,,,,,
8064,8064,,,,,,,,
8065,8065,,,,,,,,
8066,8066,,,,,,,,
8067,8067,,,,,,,,
8068,8068,,,,,,,,
8069,8069,4.0,,,,,,7.0,7.0
8070,8070,2.0,,,,,,3.0,4.0
8071,8071,3.0,,,,,,4.0,5.0
8072,8072,12.0,,,,,,20.0,20.0
8073,8073,2.0,,,,,,4.0,4.0
8074,8074,2.0,,,,,,4.0,4.0
8075,8075,4.0,,,,,,8.0,8.0
8076,8076,,,,,,,,
8077,8077,2.0,,,,,,4.0,3.0
8078,8078,4.0,,,,,,8.0,8.0
8079,8079,2.0,,,,,,4.0,4.0
8080,8080,5.0,,,,,,9.0,9.0
8081,8081,,,,,,,,
8082,8082,,,,,,,,
8083,8083,,,,,,,,
8084,8084,,,,,,,,
8085,8085,,,,,,,,
8086,8086,,,,,,,,
8087,8087,,,,,,,,
8088,8088,,,,,,,,
8089,8089,,,,,,,,
8090,8090,,,,,,,,
8091,8091,,,,,,,,
8092,8092,,,,,,,,
8093,8093,,,,,,,,
8094,8094,,,,,,,,
8095,8095,,,,,,,,
8096,8096,,,,,,,,
8097,8097,,,,,,,,
8098,8098,,,,,,,,
8099,8099,,,,,,,,
8100,8100,,,,,,,,
8101,8101,,,,,,,,
8102,8102,,,,,,,,
8103,8103,,,,,,,,
8104,8104,,,,,,,,
8105,8105,,,,,,,,
8106,8106,,10.0,528.0,1258.0,7.0,386.0,,
8107,8107,,,,,,,,
8108,8108,,,,,,,,
8109,8109,,9.0,374.0,792.0,7.0,431.0,,
8110,8110,,9.0,514.0,1099.0,7.0,385.0,,
8111,8111,1.0,,,,,,1.0,2.0
8112,8112,,,,,,,,
8113,8113,,4.0,139.0,452.0,7.0,428.0,,
8114,8114,,,,,,,,
8115,8115,1.0,10.0,321.0,765.0,7.0,385.0,2.0,1.0
8116,8116,,,,,,,,
8117,8117,,,,,,,,
8118,8118,1.0,,,,,,1.0,2.0
8119,8119,1.0,,,,,,1.0,2.0
8120,8120,1.0,,,,,,2.0,1.0
8121,8121,1.0,,,,,,1.0,2.0
8122,8122,,,,,,,,
8123,8123,,,,,,,,
8124,8124,1.0,9.0,707.0,1637.0,7.0,382.0,2.0,1.0
8125,8125,2.0,,,,,,2.0,3.0
8126,8126,15.0,,,,,,20.0,18.0
8127,8127,1.0,3.0,213.0,461.0,7.0,383.0,1.0,3.0
8128,8128,,,,,,,,
8129,8129,1.0,,,,,,2.0,2.0
8130,8130,,,,,,,,
8131,8131,,,,,,,,
8132,8132,,,,,,,,
8133,8133,3.0,,,,,,4.0,3.0
8134,8134,,,,,,,,
8135,8135,,,,,,,,
8136,8136,,,,,,,,
8137,8137,,,,,,,,
8138,8138,,,,,,,,
8139,8139,,,,,,,,
8140,8140,,,,,,,,
8141,8141,2.0,,,,,,4.0,4.0
8142,8142,11.0,3.0,341.0,1100.0,6.0,338.0,15.0,18.0
8143,8143,7.0,,,,,,9.0,8.0
8144,8144,4.0,2.0,376.0,1004.0,6.0,372.0,5.0,5.0
8145,8145,,,,,,,,
8146,8146,1.0,,,,,,2.0,1.0
8147,8147,,,,,,,,
8148,8148,,6.0,390.0,822.0,6.0,339.0,,
8149,8149,,,,,,,,
8150,8150,1.0,,,,,,1.0,2.0
8151,8151,4.0,8.0,1534.0,3122.0,6.0,373.0,6.0,7.0
8152,8152,4.0,,,,,,6.0,5.0
8153,8153,1.0,,,,,,2.0,1.0
8154,8154,,,,,,,,
8155,8155,,,,,,,,
8156,8156,,,,,,,,
8157,8157,,,,,,,,
8158,8158,,,,,,,,
8159,8159,,,,,,,,
8160,8160,1.0,,,,,,2.0,1.0
8161,8161,6.0,,,,,,7.0,6.0
8162,8162,14.0,,,,,,17.0,17.0
8163,8163,5.0,,,,,,7.0,6.0
8164,8164,1.0,,,,,,2.0,1.0
8165,8165,,,,,,,,
8166,8166,,,,,,,,
8167,8167,,,,,,,,
8168,8168,,,,,,,,
8169,8169,,,,,,,,
8170,8170,,,,,,,,
8171,8171,,,,,,,,
8172,8172,,,,,,,,
8173,8173,,,,,,,,
8174,8174,,,,,,,,
8175,8175,2.0,,,,,,2.0,2.0
8176,8176,,,,,,,,
8177,8177,,,,,,,,
8178,8178,,,,,,,,
8179,8179,,,,,,,,
8180,8180,1.0,,,,,,2.0,2.0
8181,8181,2.0,,,,,,4.0,4.0
8182,8182,,,,,,,,
8183,8183,,,,,,,,
8184,8184,,,,,,,,
8185,8185,,,,,,,,
8186,8186,,,,,,,,
8187,8187,,,,,,,,
8188,8188,,,,,,,,
8189,8189,,,,,,,,
8190,8190,,,,,,,,
8191,8191,,,,,,,,
8192,8192,,,,,,,,
8193,8193,,,,,,,,
8194,8194,,,,,,,,
8195,8195,,,,,,,,
8196,8196,,,,,,,,
8197,8197,,,,,,,,
8198,8198,,,,,,,,
8199,8199,,,,,,,,
8200,8200,,,,,,,,
8201,8201,,,,,,,,
8202,8202,,,,,,,,
8203,8203,,,,,,,,
8204,8204,3.0,,,,,,4.0,6.0
8205,8205,,,,,,,,
8206,8206,2.0,,,,,,4.0,4.0
8207,8207,,,,,,,,
8208,8208,1.0,,,,,,2.0,2.0
8209,8209,1.0,7.0,249.0,633.0,7.0,388.0,2.0,2.0
8210,8210,1.0,,,,,,2.0,2.0
8211,8211,1.0,,,,,,2.0,2.0
8212,8212,1.0,,,,,,2.0,1.0
8213,8213,1.0,,,,,,2.0,1.0
8214,8214,2.0,,,,,,4.0,3.0
8215,8215,1.0,,,,,,2.0,1.0
8216,8216,,,,,,,,
8217,8217,1.0,,,,,,1.0,2.0
8218,8218,1.0,,,,,,2.0,2.0
8219,8219,,,,,,,,
8220,8220,,,,,,,,
8221,8221,,,,,,,,
8222,8222,,,,,,,,
8223,8223,,10.0,420.0,958.0,7.0,382.0,,
8224,8224,4.0,17.0,1618.0,3461.0,7.0,382.0,6.0,4.0
8225,8225,,,,,,,,
8226,8226,3.0,,,,,,4.0,5.0
8227,8227,1.0,,,,,,2.0,2.0
8228,8228,3.0,,,,,,7.0,5.0
8229,8229,,,,,,,,
8230,8230,2.0,,,,,,4.0,2.0
8231,8231,,,,,,,,
8232,8232,,,,,,,,
8233,8233,,,,,,,,
8234,8234,,,,,,,,
8235,8235,,,,,,,,
8236,8236,,,,,,,,
8237,8237,,,,,,,,
8238,8238,,,,,,,,
8239,8239,,,,,,,,
8240,8240,,,,,,,,
8241,8241,1.0,17.0,1500.0,3096.0,6.0,341.0,3.0,2.0
8242,8242,2.0,10.0,998.0,3152.0,6.0,337.0,4.0,4.0
8243,8243,,3.0,821.0,2197.0,6.0,342.0,,
8244,8244,4.0,,,,,,6.0,6.0
8245,8245,1.0,,,,,,1.0,1.0
8246,8246,2.0,,,,,,4.0,3.0
8247,8247,,,,,,,,
8248,8248,,10.0,1676.0,3460.0,6.0,341.0,,
8249,8249,,,,,,,,
8250,8250,1.0,,,,,,2.0,2.0
8251,8251,1.0,,,,,,1.0,2.0
8252,8252,,,,,,,,
8253,8253,1.0,,,,,,,2.0
8254,8254,,,,,,,,
8255,8255,,,,,,,,
8256,8256,,,,,,,,
8257,8257,,,,,,,,
8258,8258,,,,,,,,
8259,8259,,,,,,,,
8260,8260,,,,,,,,
8261,8261,1.0,,,,,,1.0,2.0
8262,8262,3.0,,,,,,5.0,4.0
8263,8263,,,,,,,,
8264,8264,,,,,,,,
8265,8265,,,,,,,,
8266,8266,,,,,,,,
8267,8267,3.0,,,,,,5.0,4.0
8268,8268,,,,,,,,
8269,8269,2.0,,,,,,4.0,4.0
8270,8270,,,,,,,,
8271,8271,,,,,,,,
8272,8272,2.0,,,,,,3.0,4.0
8273,8273,1.0,,,,,,2.0,2.0
8274,8274,1.0,,,,,,2.0,
8275,8275,1.0,,,,,,1.0,1.0
8276,8276,,,,,,,,
8277,8277,,,,,,,,
8278,8278,2.0,,,,,,4.0,3.0
8279,8279,3.0,,,,,,4.0,6.0
8280,8280,,,,,,,,
8281,8281,,,,,,,,
8282,8282,,,,,,,,
8283,8283,,,,,,,,
8284,8284,,,,,,,,
8285,8285,,,,,,,,
8286,8286,,,,,,,,
8287,8287,,,,,,,,
8288,8288,,,,,,,,
8289,8289,,,,,,,,
8290,8290,,,,,,,,
8291,8291,,,,,,,,
8292,8292,,,,,,,,
8293,8293,,,,,,,,
8294,8294,,,,,,,,
8295,8295,,,,,,,,
8296,8296,,,,,,,,
8297,8297,,,,,,,,
8298,8298,,,,,,,,
8299,8299,,,,,,,,
8300,8300,,,,,,,,
8301,8301,,,,,,,,
8302,8302,,,,,,,,
8303,8303,,,,,,,,
8304,8304,,,,,,,,
8305,8305,,28.0,737.0,2260.0,7.0,431.0,,
8306,8306,,,,,,,,
8307,8307,,,,,,,,
8308,8308,1.0,,,,,,2.0,1.0
8309,8309,2.0,,,,,,3.0,3.0
8310,8310,1.0,,,,,,2.0,1.0
8311,8311,4.0,,,,,,5.0,8.0
8312,8312,2.0,,,,,,3.0,4.0
8313,8313,2.0,,,,,,3.0,4.0
8314,8314,1.0,,,,,,2.0,1.0
8315,8315,1.0,,,,,,2.0,1.0
